source,text,label
trt,Milli Savunma Bakanı Güler Azerbaycan'a gidecek,non-sarcastic
zaytung,"Gündemdeki Rap Atışmaları Sayesinde YouTube Yorumcusu Ergenleriyle Bir Kez Daha Yüzleşen Türkiye, Bunca Gerzeğe Okuma-Yazma Öğretmeyi Başaran Milli Eğitim Camiasına Minnettar...",sarcastic
trt,Türk Kızılay'ın vekaletle kurban kesim fiyatı belli oldu,non-sarcastic
trt,Siber suçlara yönelik 25 ilde operasyon: 76 gözaltı,non-sarcastic
trt,"İletişim Başkanlığı, Suriyelilere hastanelerde öncelik veriliyor iddiasını yalanladı",non-sarcastic
trt,Türksat 6A bugün hizmete alınacak,non-sarcastic
trt,Bakan Kurum: Yıl sonuna kadar 81 ili kapsayan yeni sosyal konut kampanyası yapacağız,non-sarcastic
trt,Fırat Kalkanı bölgesinde 4 terörist etkisiz hale getirildi,non-sarcastic
trt,Bakan Uraloğlu: Ulaşım ağlarında olumsuz bir duruma rastlanmadı,non-sarcastic
zaytung,"Cumhurbaşkanı Erdoğan’ın Şoförünün Hafızasını Kaybettiği Kazada, Üniversite Arkadaşlarını Taşıyan Otobüsün de Şarampole Yuvarlandığı Öğrenildi. Kazada Kurtulan Olmadı...",sarcastic
trt,Trump-Zelenskiy krizi: Yeni dünya düzeni kapıda,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'ın imzasıyla 7 üniversiteye rektör atandı,non-sarcastic
trt,Narin cinayeti davasında ikinci duruşma başladı,non-sarcastic
trt,Ankara'da FETÖ operasyonu: 33 gözaltı,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Malezya'da",non-sarcastic
zaytung,"Devlet Başkanı Kılığında “Fahri Doktora” Alarak, Akademik Kariyer Yapmaya Çalışan Çete Çökertildi",sarcastic
zaytung,"Tüm Uyarılara Rağmen Sağlıksız Yaşamakta Israr Ederek Ortalama Yaşam Süresini Düşüren Ailenin, Vatandaşlıktan Çıkarılması Gündemde",sarcastic
trt,"DMM, ""MEB imam hatip liselerinin başarısını artırmak için kredi aldı"" iddiasını yalanladı",non-sarcastic
zaytung,"Aynı Köye Aynı Gün İçinde 4 Farklı Anadolu Programı Ekibinin Gelmesi, Köylüleri İsyan Ettirdi",sarcastic
trt,Tayfun’un yeni varyantları yolda,non-sarcastic
zaytung,Çekya Maliye Bakanlığı: ''Ülkedeki işletmelerin %90'ı Fake. Kimseden vergi alamıyoruz...'',sarcastic
trt,MHP Genel Başkanı Bahçeli'den İmamoğlu'nun basın toplantısına ilişkin açıklama,non-sarcastic
zaytung,"Saldırıya Uğrayan Karakolda İncelemelerde Bulunan Milletvekili Heyeti Sonunda İkna Oldu: ""Evet, gerçekten saldırıya uğramış...""",sarcastic
zaytung,"Türkiye’nin de Aralarında Olduğu 5 Ülkeyi ''Rüyalarımı çaldınız'' Sözleriyle Suçlayan İklim Aktivisti Greta'ya Yanıt Cumhurbaşkanı Erdoğan’dan Geldi: ''Çalmadık, BMC’ye kiralamak suretiyle...''",sarcastic
trt,Cumhurbaşkanı Erdoğan: Yeni asgari ücret ülkemize ve milletimize hayırlı olsun,non-sarcastic
trt,Emine Erdoğan'dan ata tohumlarının satışa sunulmasına ilişkin paylaşım,non-sarcastic
zaytung,"PTT, Yüzde 26 Zam Gelen Avrasya Tüneli İçin de Devrede: Karşıda Acil İşi Olanlar Kargo Araçlarıyla Ücretsiz Taşınacak...",sarcastic
trt,TBMM ile Gençlik ve Spor ve Milli Eğitim bakanlıkları arasında iş birliği protokolü,non-sarcastic
trt,"İBB'deki ""yolsuzluk"" ve ""terör"" soruşturmalarında kimler tutuklandı?",non-sarcastic
zaytung,14 Şubat'ta Dayanamayıp Eski Sevgilisini Arama Riskiyle Karşı Karşıya Olanlara BTK'dan Yardım Eli...,sarcastic
trt,"Bakan Fidan, NATO Genel Sekreteri Rutte ile bir araya geldi",non-sarcastic
trt,Cumhurbaşkanı Erdoğan Putin ile görüştü,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: CHP Genel Başkanı resmen siyasi mandacılık talep ediyor,non-sarcastic
zaytung,Gece 00.30 İtibariyle Ortamdan Umudunu Kesen Onur Bilgin (28)'in Telefon Defterindeki Gezintisi Yürek Burkuyor,sarcastic
zaytung,Her Şeyin En İyisini Hakettiğini Düşünen Genç Kızın Bu Sonuca Tam Olarak Nasıl Vardığı Sorusu Gizemini Koruyor,sarcastic
trt,"Bakan Fidan, bölgesel barış gündemiyle Katar'a gidiyor",non-sarcastic
trt,MİT 98 yaşında,non-sarcastic
zaytung,"Gece Yarısı Acil Koduyla Toplanan Vezüv Soba A.Ş Yönetim Kurulu, 20 Yıl Aradan Sonra Tekrar Seri Üretime Geçme Kararı Aldı...",sarcastic
zaytung,Yerel Halkı Enflasyonun Düşeceğine İkna Etmek Üzere Hazine ve Maliye Bakanlığı Bünyesinde 5000 Büyücü İstihdam Edilecek...,sarcastic
zaytung,Tarihi Yarımada'nın Silüetini Bozduğu Gerekçesiyle Eminönü'nü Terk Etmesi İstenen Hasan Tornalı’nın Hukuk Mücadelesi Sürüyor,sarcastic
zaytung,Geçtiğimiz Hafta Bitlis Tatvan'a Asteğmen Olarak Teslim Olan Onur Cansavar’a Bedelli Askerlik Müjdesi...,sarcastic
trt,Cumhurbaşkanı Erdoğan: 2025 yılında 37 bin yeni sağlık personeli alacağız,non-sarcastic
zaytung,"İdlib Saldırısına İnterneti Yavaşlatıp, Afgan Mültecileri Otobüsle Yunanistan ve Bulgaristan Sınırına Taşıyarak Yanıt Veren Hükümet, Rusya'nın Mesajı Almasını Umuyor...",sarcastic
trt,Özgür Özel'e saldıran Selçuk Tengioğlu tutuklandı,non-sarcastic
trt,İstanbul Valisi Gül: Kamu düzenini bozan hiçbir girişime müsamaha gösterilmeyecektir,non-sarcastic
zaytung,"YKS'de İlk 10.000'e Girmeyi Başaran Genç, En Büyük Hayali Olan Kanada'da Moto Kuryeliğe Bir Adım Daha Yaklaştı...",sarcastic
zaytung,"Türkiye, Hala Günlük Vaka Sayısı Falan Açıklayan Sağlık Bakanı'na Durumu İzah Etmeye Çalışıyor: ''Abi biz saldık, sen de bırak istersen artık...''",sarcastic
trt,"Siber Güvenlik Kanunu Teklifi, TBMM'de",non-sarcastic
zaytung,1. Geleneksel Memuriyet Kongresi ‘‘Şu an sistem yok’’ Gerekçesiyle Yarıda Kaldı,sarcastic
trt,İşte Emlak Konut'un yeni kampanyasının merak edilenleri,non-sarcastic
trt,Ege Denizi'nde 754 deprem meydana geldi,non-sarcastic
zaytung,"Bodrum Beach İşletmecileri Birliği, Bozulan Fiyat Algısından Şikayetçi: ''Lahmacunu kaçtan satsak çüş denir bilemiyoruz...''",sarcastic
zaytung,"Emniyet Genel Müdürlüğü, Önümüzdeki Dönem Baskın Yapacağı Belediyeleri ''bugün seçim olsa kime oy verirdiniz?'' Anketiyle Belirleyecek",sarcastic
zaytung,"İçişleri Bakanlığı, 200.000 Polisin Katılımıyla Ülke Genelindeki Tüm Evlerde Sigara Kontrolü Yapılacağını Açıkladı...",sarcastic
zaytung,"Bodrum Kaymakamlığı, Bayram Tatili Bitmesine Rağmen İlçenin Çeşitli Yerlerinde Gizlenmeye Devam Eden 20 Bin İstanbullu'yu Sınır Dışı Etti...",sarcastic
zaytung,"Bu Kez de Maltepe'de Sandıklar Fazla Hızlı Sayılıyor Diye Olay Çıkaran AK Parti: ''Biz pek iyi değiliz ya, üstümüze gelmeyin...''",sarcastic
trt,Cumhurbaşkanı Erdoğan Rusya Dışişleri Bakanı'nı kabul edecek,non-sarcastic
zaytung,"Otuz Yılda Devlete Sadece Bir Tane Trafik Polisi Yerleştirmeyi Başarabilen Cahitçiler Tarikatı, Dağılma Kararı Aldı...",sarcastic
trt,"Bakan Yumaklı: Kendi esnafımıza sırtımızı dönmek, kendi emeğimizi baltalamaktır",non-sarcastic
trt,İletişim Başkanlığından Şanlıurfa'daki inşa seferberliğine ilişkin paylaşım,non-sarcastic
zaytung,"İstanbul'a Taşınma İşlemlerini Hızlandıran Merkez Bankası: ''Hazır kasalar boşken taşınalım dedik, daha kolay oluyor...''",sarcastic
trt,YKS geç başvuru için son gün,non-sarcastic
zaytung,"Ala Ala İnegöl Belediye Başkanı'na Hakaretten Ceza Alan Atilla Taş, Müzikten Sonra Siyaseti de Bırakıyor",sarcastic
zaytung,"Contemporary İstanbul, 120 Bin Gönüllü Tarafından Çekilen 6 Milyon Fotoğraf ve Video Sayesinde 3 Boyutlu Olarak Sanal Dünyaya Taşınıyor...",sarcastic
zaytung,"İtalyan Sevgilisiyle Evlenebilmek İçin Sünnet Derisi Ekleterek Hıristiyan Olan Mert Balan'a (32) Kayınpederinden Tam Not: ‘‘Bak ne güzel oldu işte, zengin gösterdi’’",sarcastic
zaytung,"Görevdeki İlk Gününde Doları %5 Düşüren Boş Makam Koltuğu, Piyasalara Güven Verdi...",sarcastic
zaytung,Tek Hayali Zengin Bir Koca Bulup Dünyayı Gezmek Olan Gözde Eygin(22) de Kadınların Çalışma Hayatında Daha Aktif Rol Almalarından Yana...,sarcastic
trt,Cumhurbaşkanı Yardımcısı Yılmaz: Suriye'yi bölmeye yönelik çabaları tasvip etmiyoruz,non-sarcastic
trt,Hakan Fidan: Omuz omuza mücadele etmek İslam alemi olarak hepimizin ortak sorumluluğu,non-sarcastic
zaytung,"Ünlü Para Birimi Dolar, Hakkında Merak Edilenleri Yanıtladı: ''Trump'a ben de uyuzum...''",sarcastic
trt,"Emine Erdoğan, BM Genel Sekreteri Guterres ile görüştü",non-sarcastic
trt,Taklit ve hileli gıda listesi güncellendi,non-sarcastic
zaytung,İçindeki Sandıklarla Birlikte Ortadan Kaybolan Çankaya Fethi Paşa İlköğretim Okulu Ankara'da Sert Tartışmalara Neden Oluyor,sarcastic
zaytung,"İlk Yazdığı Gerekçeli Kararla Okuyucuları Tatmin Edemeyen YSK, 2. Eseriyle Şansını Tekrar Deneyecek: ''Silivri'de Dört Mevsim''",sarcastic
trt,Mehmetçik teröristlerin inlerini basmaya devam ediyor,non-sarcastic
trt,"Bayramda otoyollardan 8,4 milyon araç geçti",non-sarcastic
trt,Bakan Göktaş: Baskıcı zihniyetle mücadelemiz sürecek,non-sarcastic
trt,Bakan Fidan: Gazzelilerin sürülmesi fikri insanlık hukukuna aykırı,non-sarcastic
zaytung,Sevgili İçin Örülen Bir Atkı Daha İğrenç Oldu... Kız Tarafına Durum Henüz Söylenebilmiş Değil...,sarcastic
trt,Türk askerinin Aden Körfezi'ndeki görev süresi 1 yıl daha uzatıldı,non-sarcastic
zaytung,"2 Haftadır Saray'a Çağrılmadıkları İçin Boşluğa Düşen Muhtarlar, Erken Seçim İstiyor...",sarcastic
trt,"""Enkaz bebek"" 2 yaşında",non-sarcastic
zaytung,"Vodafone Arena'daki İlk Maça Bilet Bulamayan Başbakan Davutoğlu'nun, Dünkü Açılışın Ardından Stadın Tuvaletine Saklandığı Ortaya Çıktı...",sarcastic
zaytung,Prens Selman'ın Türkiye'den Ayrılmasının Ardından Saray'da Yapılan Personel Sayımında Kayıp Sayısı 14'e Ulaştı. Yetkililer Sayının Artmasından Endişeli...,sarcastic
zaytung,"NASA, Haftada Bir ''Hepimiz Ölücez!!'' Temalı Açıklama Yapan Stephen Hawking'i Evlendirme Kararı Aldı...",sarcastic
zaytung,Turgut Vidinli Skandalı Yetkilileri Harekete Geçirdi: Müşterilere İt Gibi Davranma Standardı Geliyor...,sarcastic
zaytung,"Kırmızı Oda İzleyip Kendi Haline Şükretmeye Çalışan Bilge Eyir(28), Yine 1 Saatlik Terapiye Verecek 600 TL'si Olmadığı Gerçeğine Takıldı...",sarcastic
zaytung,"Türk Telekom: ""Ünlü İsimler İnternet Kullanıcılarını Daha Fazla Muhatap Almalı""",sarcastic
zaytung,"Türkiye, Batılı Anlamda İlk iPhone Kuyruğu İle Dün Gece İstanbul Zorlu Center'da Tanıştı",sarcastic
zaytung,"Açıktan 'Oh iyi oldu' Diyemeyen Milyonlar, Diyarbakır ve Suruç'tan Sonra Ankara İçin de Tek Yürek: ''Kendileri yapmıştır ya...''",sarcastic
trt,Meclis'te bu hafta hangi konular görüşülecek? İşte gündem başlıkları...,non-sarcastic
trt,Abdulkadir Uraloğlu: Ulaşım alanında kadınlara eşit fırsatlar sunacağız,non-sarcastic
trt,Mersin'de zehir tacirlerine operasyon: Büyük miktarda uyuşturucu ele geçirildi,non-sarcastic
trt,"Bakan Fidan: İstanbul'da görüşmeler, umarım yeni bir sayfa açmamıza yol açacaktır",non-sarcastic
zaytung,"Türkiye, Fiber Optik Kablo Döşenmesi Esnasında Ferhat Göçer'in Başına Ne Gelmiş Olabileceğini Öğrenmek İçin Seferber Oldu",sarcastic
trt,27 ilde FETÖ'ye yönelik operasyonda 73 şüpheli yakalandı,non-sarcastic
trt,Bölge adliye mahkemeleri 7 milyondan fazla dosyayı sonuçlandırdı,non-sarcastic
trt,Bakan Kacır: Türkiye'nin semalarını hava savunma sistemleriyle donatacağız,non-sarcastic
trt,"""Yenidoğan çetesi"" davasında sanık avukatlarının reddihakim talebi reddedildi",non-sarcastic
zaytung,Hükümetten Esnafa Destek Müjdesi: ''Aranızdan 5 kişiyi Katar Kraliyet Ailesi'ne evlatlık vereceğiz...'',sarcastic
trt,"""Külliye'de Ramazan"" etkinlikleri devam ediyor",non-sarcastic
zaytung,"Melih Gökçek, Ankara Metrosu Su Baskını Hakkında Konuştu: ''Henüz tam olarak başkan sayılmam, Anayasa Mahkemesi bi karar versin de hele...''",sarcastic
trt,Türkiye'de toplam 485 diri fay segmenti bulunuyor,non-sarcastic
trt,"1,2 milyarlık SED ödemesi hesaplara yatırıldı",non-sarcastic
trt,Dışişleri: Almanya'daki saldırıdan dolayı derin üzüntü duyduk,non-sarcastic
zaytung,Dünya Sağlık Örgütü'nden Türkiye'ye Anlamlı Ödül: ''Ruh hastalarının bile fikirlerine değer verilen bir ülke olarak...'',sarcastic
zaytung,Irak İçişleri Bakanı Halkı Uyardı: ''Dört iç çatışmalık nüfusumuz kaldı...'',sarcastic
trt,Bakan Yerlikaya: Balıkesir'deki patlamada 11 kişi hayatını kaybetti,non-sarcastic
zaytung,"Yüksek Seçim Kurulu, Türkiye Genelinde Referandumla İlgili Tweet ve Facebook Post'u Silme İşlemlerine 20.00 İtibariyle Başlanabileceğini Duyurdu...",sarcastic
zaytung,Son Kale Düştü İlk Dayı Instagram'a Girdi: #yegenim #cok #buyumussun #kari #kiz #isleri #nasil #instadayı,sarcastic
zaytung,"""Gandhi Kemal""le Başlayan Değişim Rüzgarından İlk Nasibini Alan Meclis Kılık Kıyafet Yönetmeliği Oldu",sarcastic
zaytung,"Pek Bir Şey Yaşanmadığı İçin Felaket de Yaşanmayan Yozgat, En Yaşanabilir Şehirler Sıralamasında Yükselmeye Devam Ediyor",sarcastic
trt,Minguzzi'nin mezarını tahrip eden şüpheli yakalandı,non-sarcastic
zaytung,"Bir Ay Boyunca Arkadaşlık Ettiği Hayvanın Kafası Babası Tarafından Kesilen, Annesi Tarafından da Komşuya Gönderilen Berke Demircan(6) Nedense Bu Ara Biraz İçine Kapanık...",sarcastic
trt,MSB'den 6 Şubat depremlerine ilişkin paylaşım,non-sarcastic
trt,Bolu'daki yangın soruşturmasında gözaltı sayısı 14'e yükseldi,non-sarcastic
trt,Türkiye ile İtalya arasında 11 anlaşma imzalandı,non-sarcastic
trt,"""TSK'nın korkusuz kadın askerleri""",non-sarcastic
zaytung,"Türkiye'nin 2. Çeyrekte %5.1 Büyüdüğünü Öğrenen Piyasalarda İyimser Hava: ''Ortada bir para var, sadece nerede olduğunu bilmiyoruz...''",sarcastic
trt,Yangın faciasında vefat edenlerin ailelerine saygısızlık eden 3 kişi daha yakalandı,non-sarcastic
zaytung,‘İşte Benim Stilim All Star’ Siyaset Dışında Bir Nedenle Gerilmeye Hasret Kalan Türkiye'ye İlaç Gibi Geldi,sarcastic
zaytung,"Türkiye'nin İlgisini Bölgeye Çekmeye Çalışan PYD Yönetimi, Kobane’yi İmara Açtı...",sarcastic
zaytung,Benzin ve Ulaşım Zamları Nedeniyle Yok Olma Tehlikesiyle Karşı Karşıya Kalan Bir Tür: Bayramdan Bayrama Görülen Lüzumsuz Soru Akrabaları...,sarcastic
trt,AK Parti'de 47 il yönetimi belli oldu,non-sarcastic
zaytung,Ölümünün 26. Yıldönümünde Mezarı Başında Anılan Yazarın Tam Olarak Ne Yazdığını Kimse Hatırlamıyor,sarcastic
trt,"Cumhurbaşkanı Erdoğan, Diyanet Gençlik Merkezi'ni ziyaret etti",non-sarcastic
trt,MSB'den 2024'te terör örgütleriyle etkin mücadele,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, AYM Başkanı Özkaya'yı kabul etti",non-sarcastic
zaytung,Türkiye'den İran'a Yardım Eli: Düşürülen Yolcu Uçağı Olayını Soruşturup Hiçbir İranlı Yetkilinin Sorumlu Olmadığı Sonucuna Varacak Savcı ve Bilirkişi Heyetimiz Tahran Yolcusu...,sarcastic
zaytung,"Saçma Sapan Hareketleri Nedeniyle Ailesi Tarafından 'Hiperaktif' Olarak Tanımlanan Çocuğun, Bildiğimiz Gerizekalı Olduğu Ortaya Çıktı",sarcastic
zaytung,"Suriye Hükümeti, ABD-Rusya Mücadelesinin Biraz da Başka Bir Yerde Sürmesi İçin Çağrıda Bulundu: ‘'Bizde bombalanacak sağlam bina kalmadı''",sarcastic
trt,"Ticaret Bakanı Bolat, genç girişimcilerle bir araya geldi",non-sarcastic
zaytung,10 Ay İçinde Birbirinin Tam Tersi 2 Seçim Sonucu Çıkaran Türkiye'ye ''Borderline Tipi Demokrasi'' Teşhisi Kondu...,sarcastic
trt,CHP'nin boykot çağrılarına ilişkin 11 kişi gözaltına alındı,non-sarcastic
zaytung,Orman Bakanlığı ile THK Arasındaki ''Uçaklar uçuyordu uçmuyordu'' Polemiğine Son Vermek Amacıyla Muğla'da 20 Hektar Ormanlık Alan Ateşe Verilecek...,sarcastic
trt,Bakan Işıkhan: Çalışma hayatına dair devrim niteliğinde birçok eser kazandırdık,non-sarcastic
trt,Milli iradenin simgesi TBMM 105 yaşında,non-sarcastic
zaytung,LGS Birinciliğini Suriyeliler'e Kaptıran Çobanlar Tepkili: ''Bu mülteci meselesinin acilen çözülmesi lazım...'',sarcastic
zaytung,"Mercedes’in Yeni Reklam Yüzü MHP Lideri Mehmet Bahçeli İle Sizler İçin Konuştuk: ''Mercedes Bir Tutkudan Öte, Benim İçin Bir Yaşam Stili...''",sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Aliyev'e başsağlığı telefonu,non-sarcastic
zaytung,Üniversiteye Giriş Sistemi Sil Baştan Değişiyor: Cumhurbaşkanı Erdoğan Öğrencileri Tek Tek Mülakatla Seçecek...,sarcastic
zaytung,Parti Yönetiminin İstifa Çağrılarına Sessiz Kalan Bayburt Belediye Başkanı'nın 2 Sene Önce Öldüğü Ortaya Çıktı...,sarcastic
trt,"Türkiye, Cammu Keşmir'de düzenlenen terör saldırısını kınadı",non-sarcastic
trt,Ankara-Abu Dabi hattı güçleniyor: Savunma sanayii başrolde,non-sarcastic
trt,Zirai don olayına ilişkin Meclis Araştırma Komisyonu kurulması kararı Resmi Gazete'de,non-sarcastic
zaytung,"Uzaktan Akrabalar Bayrama Hazır: ''Bu yıl da işe giremeyen, okulu bitmeyen, evlenmeyen gençlerin kabusu olacağız...''",sarcastic
trt,Bakan Yumaklı: Türkiye'nin pestisit kullanım ortalaması AB'nin altında,non-sarcastic
trt,"Millet-devlet iletişiminin kalbi CİMER'e 2024'te 4,5 milyondan fazla başvuru yapıldı",non-sarcastic
zaytung,Çocuğunuzu Yazın da Her Gün Okula Gitmesi Gerektiğine Nasıl İkna Edersiniz? Uzmanlardan Hayat Kurtaran Tatil Önerileri...,sarcastic
zaytung,"NASA, Mars'ta Dış Mihrak İzi Bulduğunu Açıkladı",sarcastic
trt,Gaziray’da kullanılacak ilk milli banliyö tren seti raylara çıktı,non-sarcastic
zaytung,"George RR Martin, Game of Thrones'un 2 Dakikalık Fragmanından 14 Sayfa Teori Üreten Cem Günaç'ı Yerinde İncelemek Üzere Ülkemize Geliyor...",sarcastic
zaytung,"Euroya, Dolara İnat: Ülkemizi Instagram'da Temsil Edecek 2 Kahraman Çift Törenle Phuket’e Uğurlandı...",sarcastic
trt,Minguzzi Cinayeti Davası 20 Haziran'a ertelendi,non-sarcastic
zaytung,"Akaryakıt Fiyatları Faciayı Önledi: Park Halindeyken Alev Alan Araç, İçinde 50 TL'lik Benzin Olması Sayesinde Kendiliğinden Söndü...",sarcastic
zaytung,"Cumhurbaşkanı Erdoğan, İHH'nin Ardından Dönemin Başbakanı'na da Sert Çıktı: ''Yaa sen baban yaşında adama nasıl one minute diye...''",sarcastic
trt,Bahçeli: CHP Türkiye'ye karşı şer ve şiddet cephesi açmıştır,non-sarcastic
trt,"Yük elleçlemesinde rekor: 48,6 milyona ulaştı",non-sarcastic
zaytung,Hayatından Son Derece Memnun Olduğu Belirlenerek Hastaneye Kaldırılan Ergenin Durumu Ciddiyetini Koruyor,sarcastic
zaytung,"‘Ya Mülteciler Ya Serbest Dolaşan Türkler’ Ayrımına Gelen Avrupa, Mültecilere Alıcı Gözüyle Bir Kez Daha Bakma Kararı Aldı",sarcastic
zaytung,"DevRap Türkiye 2019 Yarı Finalinde Şanışer'i Saf Dışı Bırakan MHP Lideri Devlet Bahçeli, Finalde Grogi'yi Deviren Son Şampiyon Hidra İle Karşılaşacak...",sarcastic
trt,"DMM: ""RTÜK’ten kanallara taraflı ceza"" iddiası doğru değildir",non-sarcastic
trt,MSB: 5 PKK'lı terörist teslim oldu,non-sarcastic
trt,Hastaneden Önder açıklaması: Tedavilere iyi yanıt veriyor,non-sarcastic
zaytung,"Hazine ve Maliye Bakanlığı, Yurt Dışından Yapılan ''Şu kadar yedik, bu kadar tuttu'' Paylaşımlarına Vergi Düzenlemesi İçin Düğmeye Bastı...",sarcastic
zaytung,Devlet Bahçeli İstifaya Sıcak Bakmıyor: ''Hele şu başkanlık sistemini de bir getirtelim de...'',sarcastic
zaytung,Türkiye'nin Ekonomik Durumuyla İlgili Herhangi Bir Soru İşaretine Neden Olmadan Eceliyle Vefat Eden İsmail Dersun(76)'a Bakanlık'tan Teşekkür Plaketi: ''Algı operasyonlarına en güzel yanıtı vermiştir...'',sarcastic
zaytung,"Yine Alkol, Yine Felaket: İçkiyi Fazla Kaçıran Arkadaş Grubu Geceyi Yine Bağıra Çağıra Ahmet Kaya Şarkıları Söyleyerek Bitirdi",sarcastic
zaytung,Musul'da Durum Daha da Kötüleşiyor: Davutoğlu IŞİD'ın Elindeki Rehineler İçin Güvence Verdi...,sarcastic
zaytung,"Türkiye, Sonucunu Merak Ettiği En Kritik Toplantının Survivor Ada Konseyi Olduğu Günleri Özlüyor...",sarcastic
zaytung,Tarlabaşı Kazılarından Tarih Fışkırdı. Ortaçağ'a Ait Flash Tv Kalıntıları Tarihin Akışını Değiştirecek...,sarcastic
zaytung,"İki Haftadır Darbe Girişimi Hakkında Hiç Konuşmayarak Mesai Tamamlamaya Çalışan Devlet Memuru Orhan Ediver (34), Çatlayarak Can Verdi...",sarcastic
trt,"Yusuf Dikeç-Şevval İlayda Tarhan ikilisi, Avrupa şampiyonluğuna ulaştı",non-sarcastic
trt,En düşük emekli aylığı 14 bin 469 liraya yükseltildi,non-sarcastic
zaytung,"İran, Hangi Yöne Atılırsa Atılsın İsrail Topraklarına Düşen Füze Geliştirdi",sarcastic
zaytung,"İş Yerleri ve Okulların, Sırf Bütün Aile 24 Saat Bir Arada Olmasın Diye İcat Edildiği Netlik Kazandı...",sarcastic
zaytung,Çiçekçiler Odası: ‘‘Sevgililer Günü'nde en yüksek ciroyu kendine çiçek gönderen ofis çalışanlarından yapıyoruz...'',sarcastic
zaytung,"WhatsApp 2016’nın En Çok Sessize Alınan Gruplarını Açıkladı: Lise Arkadaşları, Okul Velileri ve Akrabalar Yine Zirvede...",sarcastic
trt,"İstanbul Valisi Gül'den ""sahte epilepsi nöbetiyle dilencilik"" uyarısı",non-sarcastic
zaytung,"Adalet Bakanı Bozdağ, Yargı ve Emniyetteki Yer Değiştirmelere Açıklık Getirdi: ''Ekonomiyi düzeltmek için totem yapıyoruz...''",sarcastic
zaytung,"Autoshow 2012'de Laf Olsun Diye İrina Shayk'a Evlenme Teklif Eden Gence ""Evet"" Şoku",sarcastic
zaytung,Tekerlerli Sandalye Bağışlamak İsterken Yanlışlıkla Elektrikli Sandalye Bağışlayan İş Adamı Üzgün...,sarcastic
trt,Cumhurbaşkanı Erdoğan eski İBB Başkanı Kadir Topbaş'ı andı,non-sarcastic
zaytung,2000 Doğumluların 20 Yaşına Girmek Üzere Olduğunu Yeni Fark Eden Mine Özgen(34)'e Birinin Çok Acil ''Aa ama hiç göstermiyosun'' Demesi Gerekiyor...,sarcastic
trt,Türkiye'den Sudan'daki mülteci kampına saldırıya kınama,non-sarcastic
trt,TBMM'de HSK ve RTÜK'e üye seçilecek,non-sarcastic
zaytung,"YSK, Bütün Ülke Seçim Konuşurken Mezarlıkta Hayalet Kovalayan Çorum'u Uyardı: ''Napıyonuz olm siz orada?''",sarcastic
trt,Minguzzi'nin ailesini tehdit edenler hakkında iddianame hazırlandı,non-sarcastic
zaytung,Türk Telekom'dan Sert Açıklama: ''Şu telefonu bi bırakın artık ya! Yüz yüze sohbet etmeyi unuttuk!'',sarcastic
trt,"DMM, ""Türkiye'deki gösteriler sırasında kaydedildiği"" iddia edilen görüntüleri yalanladı",non-sarcastic
zaytung,Başbakan Yıldırım: ''Kanal kapatmak hoş değil. Yalnızca A Haber'i çeken televizyonlarla da bu işi çözebiliriz...'',sarcastic
trt,"""Külliye'de Ramazan"" coşkusu sürüyor",non-sarcastic
zaytung,"Interpol Tarafından Kırmızı Bültenle Arananların İlk Tercihi Olan Türkiye, 2024 Turizm Sezonundan Umutlu...",sarcastic
trt,Bakan Fidan'dan Riyad'a üst düzey ziyaret,non-sarcastic
zaytung,Seren Serengil'in 3 Günlük Mahkumiyetinin Adalet Bakanlığı Cezaevi Virali Olduğu Ortaya Çıktı...,sarcastic
zaytung,"İlk Elektrikli Otomobilini 2 Sene, İlk Hibrit Otomobilini 1 Sene Önce Üreten Uganda, Yerli Otomobil Tantanası Üretim Teknolojisini İncelemek Üzere Türkiye'ye Heyet Gönderiyor...",sarcastic
trt,Fahrettin Altun'dan The Economist'e tepki,non-sarcastic
trt,"Dışişleri kaynakları: Türkiye, barış için ev sahipliğine hazır",non-sarcastic
trt,İstanbul'daki depremler sonrası 5 İHA keşif yaptı,non-sarcastic
zaytung,"Kombiyi Açmamakta Direnen Emrah Kandar (37), Aylık 200 TL Sabit Fatura İçin Putin'le Masaya Oturacak...",sarcastic
trt,Suriye'nin kuzeyinde 13 terörist etkisiz hale getirildi,non-sarcastic
trt,İletişim Başkanı Altun: Önceliğimiz Suriye'nin toprak bütünlüğü,non-sarcastic
zaytung,"Dünya Okul Devamsızlık Sıralamasında 1. Olan Türkiye, Geçmişe Dönük Rapor Almak İçin Dünya Sağlık Örgütü'ne Başvurdu",sarcastic
zaytung,Story Atamadıklarını Fark Edince Aynı Anda Konser Mekanını Terk Etmeye Çalışan Vatandaşlar İzdihama Neden Oldu: 76 Yaralı...,sarcastic
trt,Numan Kurtulmuş: Filistin'deki gelişmeler yeni bir sisteme ihtiyaç olduğunu ayan beyan ortaya koyuyor,non-sarcastic
zaytung,Sosyal Medyayı Etkin Kullanmak İsteyen Bir Ünlü Daha ''@greywolf222 sensin gerizekalı!!'' Noktasına Vardı...,sarcastic
