source,text,label
trt,emine erdoğan her bir kahraman evlat hikaye kalp kazın bir destan,non-sarcastic
trt,bakan fidan ikby başbakanı barzani ile görüştü,non-sarcastic
zaytung,nasa denek aşk sağlık para veri kullan açı merkür dön hız hesapla,sarcastic
trt,i̇ran adına casusluk yapan zanlı yakalandı,non-sarcastic
trt,mhp devlet bahçe sağlık durum ilgili açıkla,non-sarcastic
zaytung,muhtarlar toplantısı mağdurlarından lere uyarı paraleli soruyo doğan medyayı soruyo sigaraları kesin topluyo,sarcastic
trt,emine erdoğan filistinlilerle kardeşlik i̇ftarına ilişkin video paylaştı,non-sarcastic
zaytung,anadol yaka metro çalış yap hesapla hata sonuç kayışdağı sakin metro rüya gerçek,sarcastic
trt,mhp genel başkan bahçe mart dünya kadın gün mesaj,non-sarcastic
trt,erzurum büyük deprem,non-sarcastic
trt,i̇bb soruşturmasında iş insanı adnan bıçakçı tutuklandı,non-sarcastic
zaytung,muhalefetten i̇şsizlik oranlarına sert tepki,sarcastic
zaytung,estetik ameliyat kendi tamamen tayyip erdoğan benze akp konya milletvekili sadi başbakan çok sev yarış zirve zorla,sarcastic
trt,altun i̇stiklal marşı bir milletin yeniden ayağa kalkışının haykırışıdır,non-sarcastic
trt,genç spor bakan osman aşkın bak anıtkabir ziyaret,non-sarcastic
zaytung,ypgye verilen silahlara türkiyeden sert tepki erdoğan abd ziyaretinde trumpın karşısında bacak bacak üstüne atacak,sarcastic
trt,türk uydu milli sistem fırla ankara meydan oku,non-sarcastic
zaytung,bozulan dizüstü bilgisayarını i̇ade etmeye çalışan tüketici müşteri hizmetlerinin yoğun çabaları sonucu hiçbir şey almadığına i̇kna oldu,sarcastic
zaytung,kabataş olay son photoshop sığın nokta kadar gel sabah gazete okur sahip çık tamam yet biz inan hepsi,sarcastic
zaytung,aynı anda koronavirüs i̇şsizlik parasızlık ve sonbahar depresyonlarıyla mücadele etmesi beklenen sıcak su torbası görevinden i̇stifa etmeyi düşünüyor,sarcastic
zaytung,doğu ekpresi çılgınlığına rakip hakkariden çıktı yüksekova i̇timat turizm,sarcastic
trt,bakan kurum şantiye gündüz tempo gece sür,non-sarcastic
trt,anayasa mahkeme yaş,non-sarcastic
trt,bakan ersoy külliye ramazan paylaşım,non-sarcastic
zaytung,yeşilçam emektar sanat twitter mahkum,sarcastic
trt,kira beyanname son gün nisan,non-sarcastic
trt,bakan kacır üretim istihdam türkiye milli güç,non-sarcastic
trt,emine erdoğan şeyha fatima bint mubarak ile görüştü,non-sarcastic
zaytung,beş yıl önce bitcoin almadığı i̇çin pişman olanlar derneği olağan genel kurulu paribu sponsorluğunda toplandı,sarcastic
trt,sgk kanser ilaç geri öde liste,non-sarcastic
trt,site yönetim yeni düzenle harca denetle,non-sarcastic
zaytung,balayı yunan adalar söz ver genç kardak kaya çıkart,sarcastic
zaytung,clubhouseda moderatörlüğünü geride bırakan yekta baykın özgeçmişine ceo ünvanını eklemeye hazır,sarcastic
trt,erdoğan millet hiçbir milli marka faşizan siyaset yem,non-sarcastic
zaytung,seç takdirde türkiye parçala yık stres fazla dayan parti belediye başkan aday kalp yenik düş,sarcastic
zaytung,tobb başkanının da aralarına katılmasıyla kişi olan cumhurbaşkanına yerli otomobil sözü verenler whatsapp grubu beyler napıcaz şimdi gündemiyle toplandı,sarcastic
zaytung,başarı öyküsü final döneminde ders çalışmamak i̇çin başladığı ev temizliğini kariyere dönüştürdü şimdi kendi temizlik şirketi var,sarcastic
zaytung,canlı bomba olmak i̇çin antalyaya gelen işi̇d militanı sahile giremiyor şezlong lira damsız da almıyoruz,sarcastic
zaytung,ulaştırma bakanlığı demiryollarında sinyalizasyonun şart olmadığında israrcı biz o işi kendi yöntemlerimizle hallediyoruz,sarcastic
zaytung,terör mücadele yeni yol harita çiz hükümet pozitif düşünce güç bölücü örgüt darbe vur planla,sarcastic
trt,dışişleri bakanı fidan yunan mevkidaşı gerapetritis ile görüştü,non-sarcastic
zaytung,mil eğitim bakanlık tuvalet kağıt veli fakir kır okul öğrenci kira öde öğretmen altın varak makam oda kur tarikat müdür yeni öğretim yıl hazır,sarcastic
zaytung,türkiyenin coronavirüs ile mücadele i̇çin gönderdiği milyon tlyi kumarda kaybeden kktcden gündür haber alınamıyor,sarcastic
trt,i̇stanbulda filistine destek yürüyüşü nedeniyle bazı yollar trafiğe kapatıldı,non-sarcastic
trt,ayşe bar gezi park olay planla iddia tutukla,non-sarcastic
trt,bakan işıkhan hemofili a ilacı geri ödeme kapsamına alındı,non-sarcastic
trt,türkiye ile irak arasında anlaşma imzalandı,non-sarcastic
trt,mısır türkiye ara imzala ortak bildiri yayımla,non-sarcastic
zaytung,black fridayi en çok bebek bezi ve tuvalet kağıdı almak i̇çin kullanan türkiye kapitalizme tutunma çabasıyla i̇zleyenleri duygulandırdı,sarcastic
zaytung,ücret art artık hedefle enflasyon yap açıkla bakan şimşek hedef tek hane enflasyon,sarcastic
trt,i̇bbye yönelik yolsuzluk soruşturması şirkete el konuldu,non-sarcastic
trt,anıtkabir rekor ziyaret,non-sarcastic
trt,bin yeni hekim ata yap,non-sarcastic
trt,uraloğlu suriye deniz yetki anlaşma iki ülke etkin artır,non-sarcastic
zaytung,i̇stanbul avrupa yakasında yaşayan araplar endişeli tatilden dönen türk azınlığın gün karantinaya alınması şart,sarcastic
trt,afet genelge önlem artır,non-sarcastic
trt,cumhurbaşkanı erdoğan görüş dem parti heyet talep bulun iddia yalanla,non-sarcastic
trt,cumhurbaşkanı erdoğan avustralya genel valisi mostyn ile bir araya geldi,non-sarcastic
zaytung,i̇mamoğlunu protesto etmek i̇çin yola çıkan civarında i̇bb çalışanının saraçhanedeki i̇bb binasını ararken kaybolduğu açıklandı yetkililer sayının artmasından endişeli,sarcastic
zaytung,maaşı yine gratis i̇ndirimine gömen gizem aycan mecbur kalması durumunda yiyebileceği makyaj malzemelerinin listesini çıkarmaya başladı,sarcastic
trt,bakan yerlikaya gösteri şüphe gözaltı,non-sarcastic
trt,sinema aile hafta iki gün indirim yap,non-sarcastic
trt,cumhurbaşkanı erdoğan terör türkiye hedef ulaş,non-sarcastic
zaytung,merve uraz bugüne dek kimsede bulamadığı huzuru yine bayram temizliği i̇çin eline tutuşturulan sarı bezde buldu,sarcastic
zaytung,propaganda çalışmalarını facebook ve twitter üzerinden yürüten bağımsız aday i̇nternetin yeni yıldızı olma yolunda,sarcastic
trt,bakan uraloğlu gazze yurt bir çözüm üre,non-sarcastic
zaytung,farklı şehirlerde yaşayan genç bir çifti yanlışlıkla ay boyunca dinleyen telekulak çetesi kendi kendini feshetme kararı aldı,sarcastic
zaytung,protesto gösteri zor gün geçir tunus hükümet bir darbe türk dışişi gel tunus hükümet yan,sarcastic
zaytung,türkiye matkap sesi yüzünden komşusunu ağır şekilde darp eden yusuf erbulana sahip çıktı,sarcastic
trt,cumhurbaşkanı erdoğan kadın her alan destekle sür,non-sarcastic
trt,suriyede provokasyon dürzilerden i̇srail planına ret,non-sarcastic
trt,ali nuhoğlu milyon yakala,non-sarcastic
trt,küfür yayın yap ağır ceza uygula,non-sarcastic
zaytung,trtarşivle birlikte gaz kuyruklu darbeli sıkıyönetimli yılların bile sevimli görünebildiğini fark eden türkiye rahatladı demek sene sonra bakınca bugünler de,sarcastic
trt,koru aile yan çocuk sayı bin geç,non-sarcastic
zaytung,zabıtaydı soğandı geziydi derken ekonomik krize bahane bulma konusunda yazdan beri i̇stikrarlı bir çizgi tutturamayan cumhur i̇ttifakında bir kez daha rahip brunson sesleri,sarcastic
zaytung,beklenen kül bulutu i̇çin hazırlıklar tüm hızıyla sürüyor,sarcastic
zaytung,i̇lkokul mezunu müteahhit uyduruk bina yalandan denetim i̇mar affı gibi sıkıcı konuları pas geçen türkiye enkaz altından mucize bekleyeceği bir sonraki depreme hazır,sarcastic
trt,bakan kurum yeni köy taşın aile misafir,non-sarcastic
trt,cumhurbaşkanı erdoğan cumhurbaşkanlığı politika kurul başkanvekili kabul,non-sarcastic
trt,bakan uraloğluna şamda sıcak karşılama i̇kinci ülkenize hoş geldiniz,non-sarcastic
zaytung,hazine ve maliye bakanlığı herhangi bir ürün almaya gerek kalmadan ötv ödeme i̇mkanı sunan yeni vergi paketini tanıttı,sarcastic
zaytung,chpnin dokunulmazlık jestine ak partiden yanıt biz de sembolik olarak bir mahkemeyi bağımsız yapıcaz,sarcastic
zaytung,atv haber müdür oha başbakan protesto,sarcastic
trt,sürgün için bahane yeniden imar,non-sarcastic
trt,rtük başkan şahin resim açıkla dikkat,non-sarcastic
trt,cumhurbaşkanı erdoğan tam üye hedef muhafaza,non-sarcastic
zaytung,devlet stok göz hedef kabuk stok var,sarcastic
trt,şırnak litre sıvı uyuşturucu geçir,non-sarcastic
zaytung,i̇mparator akihitonun konuk ağırlama odası japon basınında da geniş yer buldu yine rezil etti bizi mk,sarcastic
zaytung,mayısı ü ağır yaralıyla atlatan i̇stanbul valiliği kimsenin taksimde çukura düşmemiş olmasının haklı gururunu yaşıyor,sarcastic
trt,ömer çelik demokratik siyasi sözlük cunta eşit chp yaz,non-sarcastic
trt,sağlık bakanlık sözleşme personel alım için tercih başla,non-sarcastic
zaytung,fırın oda canan karatay misilleme çok fazla karatay dinle sağlık aşırı zarar,sarcastic
trt,i̇stanbul valiliğinden vatandaşlara depreme ilişkin uyarı,non-sarcastic
trt,trt genel müdür soba alçak hakaret savur şeref yoksun telin,non-sarcastic
trt,tbmm başkan kurtul cumhuriyet değer asla taviz ver,non-sarcastic
zaytung,cern deneyiyle i̇lgili de söyleyecek i̇ki çift lafı olan rasim ozan kütahyalı tam olarak kimi şerefsizlikle suçlayacağını bulmaya çalışıyor,sarcastic
trt,bakan fidan terörizm suriye iste,non-sarcastic
zaytung,sinovac aşısının etkinliğiyle i̇lgili tartışmalara sağlık bakanlığından sert tepki aşıyı buldunuz da etkinliği kaldı,sarcastic
zaytung,başbakan erdoğanın i̇ftar yapabileceği yeryüzüne yakın yaşam odalı ebeveyn banyolu minik sevimli bir maden arayışı sürüyor,sarcastic
trt,bakan işıkhan maden işçileriyle sahurda bir araya geldi,non-sarcastic
zaytung,kurtlar vadisi yayınlanmadığı i̇çin irak ve suriyede ne olup bittiğini anlayamayan kitle pana film önüne siyah çelenk bıraktı,sarcastic
trt,i̇letişim başkanı altun müzik fahir atakoğlu belgeselinin gösterimine katıldı,non-sarcastic
zaytung,ticaret bakanlık esnaf destek müjde milli piyango çık,sarcastic
zaytung,zerdüştler i̇le i̇lgili söylediği son sözlerden sonra başbakanın kafayı takmadığı tek dini ve etnik toplum olan yeni zelandalı maori yerlileri tedirgin,sarcastic
trt,rtük haber bülten şiddet taraf uyarı,non-sarcastic
trt,ukrayna devlet başkanı zelenskiy türkiyeye geliyor,non-sarcastic
trt,dmm cumhurbaşkanlığı politika kurullarındaki üyelerin maaş aldığı iddiasını yalanladı,non-sarcastic
zaytung,referandum döneminin yıldız i̇smi anayasa hukukçusu saim gürler basının i̇lgisizliğinden şikayetçi,sarcastic
zaytung,depremin başından i̇tibaren sosyal medyada x mesai yapan ak troller deprem vergileri ne oldu sorusuna yanıt oldu o soruyu sordurmamak için harcanmış,sarcastic
trt,cumhurbaşkanı erdoğandan türkiye ermenileri patriği maşalyana mesaj,non-sarcastic
zaytung,aylardır her gördüğüne telefonum tamirde de o yüzden bunu kullanıyorum diyen i̇lhan onun akıllı telefonunun olmadığı ortaya çıktı skandal büyüyor,sarcastic
zaytung,i̇stanbula yapılacak köprü afyonluları sevince boğdu,sarcastic
zaytung,hazine ve maliye bakanlığı herhangi bir şey almaya gerek kalmadan kdv ve ötv ödeme i̇mkanı sunan yeni ürünü tanıttı,sarcastic
zaytung,komutanların i̇stifasının ardından gözünü yüksek askeri şura toplantısına çeviren i̇mkb konuyu tam olarak anlayabilirse krizden etkilenmeyi planlıyor,sarcastic
zaytung,green card çekiliş kazan fatih öztunç hava çabuk girdi abi trump git gelecek clinton lider vasıf kere,sarcastic
zaytung,sakinlerine en geç yıl i̇çerisinde vefat garantisi veren özel kapanak huzurevi gördüğü yoğun i̇lgiden memnun,sarcastic
trt,balıkesir patla çok yön şekil araştır,non-sarcastic
trt,kktc cumhurbaşkanı tatar mhp genel başkan bahçe görüş,non-sarcastic
trt,dmm i̇talya bin türkün vize randevusunu iptal etti iddiası manipülasyondur,non-sarcastic
zaytung,türkiye başbakan erdoğan çağrı kulak ver tamam biz bak hadi konuş konuş pkk,sarcastic
zaytung,darbe terör savaş ve suikast gündemlerini aynı anda yorumlamaya çalışan emekli askere canlı yayında i̇nme i̇ndi,sarcastic
trt,yenidoğan çete dava ara karar,non-sarcastic
zaytung,uzun süredir ekonomi gündeminde yer bulamayan bitcoin i̇syan etti ben de yükseliyorum,sarcastic
trt,beybostan köyü küllerinden doğuyor,non-sarcastic
zaytung,doları düşürmek i̇çin elindeki tüm rezervi satan merkez bankası son çare olarak binadaki ofis malzemelerini elden çıkarmaya başladı,sarcastic
zaytung,yeni bir yabancı dizi öğrenen emre günak ay boyunca konuştuğu herkese diziyi övüp darlamak üzere sokağa salındı,sarcastic
zaytung,bir tutku öte strip direk boru sanayi halk arz hazırla,sarcastic
trt,genç spor bakan osman aşkın bak anıtkabir ziyaret,non-sarcastic
zaytung,altı nokta körle dernek otantik müzik eğitim gün,sarcastic
trt,cumhurbaşkanı erdoğan yeni anayasa türkiye için lüks geç kal bir ihtiyaç,non-sarcastic
trt,acı aile saygı soruştur gözaltı karar,non-sarcastic
zaytung,rekor düzeye ulaşan cari açığı kapatmak i̇çin harekete geçen türkiye somali ve libyaya yapılan yardımları geri çağırıyor,sarcastic
zaytung,kalça operasyonu i̇çin ayda yeni takipçi garantisi veren estetik merkezi influencerların yeni gözdesi oldu,sarcastic
zaytung,yiğit bulut doların yükselişini erdoğanın konuşmalarına bağlayanlara sert çıktı ona bakarsanız hilmicemle turabi de hiç susmuyor,sarcastic
zaytung,akpli bakanların kaybetme paniğiyle en uzağa hangimiz zırvalayacak mücadelesinde i̇pi süleyman soylu göğüslerken bakan nebati sempati ödülüne layık görüldü,sarcastic
zaytung,yılbaşı sevgili gir milyon bir kritik viraj aile gir ezik hisset tek baş,sarcastic
trt,numan kurtul üniversite medeniyet tasavvur şekil merkez,non-sarcastic
zaytung,türkiye önemli bir bölümü yaz sonunu göremeyecek olan avmlere son görevini yapmak i̇çin kuyruğa girdi,sarcastic
trt,aselsan milyon euro sözleşme,non-sarcastic
zaytung,pandemi nedeniyle kapanmaya yüz tutan üniversite i̇tiraf sayfaları hükümetten destek bekliyor,sarcastic
trt,bakan yerlikaya türkiye göç yönetim dünya model ülke,non-sarcastic
zaytung,tüi̇kte i̇stifa depremi sürüyor son olarak açıklanan lik enflasyondaki ve rakamları da sağlık sebebiyle görevden aflarını i̇stediler,sarcastic
trt,sgknin geri ödeme listesine ilaç daha alındı,non-sarcastic
trt,bakan kacır finansman maliyet önem düş gör,non-sarcastic
zaytung,i̇ki haftadır i̇ç sıkıntısıyla boğuşan gamze yücek emin olamıyor bu bahar depresyonu mu yoksa normal parasızlık depresyonu mu,sarcastic
trt,balıkesir fabrika patla kişi tutukla,non-sarcastic
trt,bakan tekin bin yakın suriye öğrenci türkiye eğitim gör,non-sarcastic
zaytung,siyaset dünya akp bitlis milletvekili hüseyin aydın özcan kaset tanıtım bir ara gel,sarcastic
trt,parti almanya noel pazar yap saldırı kına,non-sarcastic
zaytung,dünya büyük don gıda şirket mccain foods ortadoğu danışman bekir pakdemirli korkut türkiye uyarı tarım politika zor,sarcastic
zaytung,bekir bozdağ i̇stesek fezleke olayını da yasaklarız aslında,sarcastic
zaytung,yaşında yazlıklarındaki sahil büfenin i̇şletmesini alan cem durmaz denize karşı tost ve ayran satarak ölmeyi bekliyor,sarcastic
zaytung,lc waikikinın efsane maymunu wayiki selimden yıllar sonra çok özel açıklamalar lar bir başkaydı,sarcastic
zaytung,ankarada tam olarak ne olup bittiğini çözmeye çalışan mert kuzak gündemi takip etme mücadelesinde pes etti benlik bir durum yoksa filenin sultanları ve survivorla yola devam ediyorum,sarcastic
zaytung,silah bulundurma yaşını e i̇ndiren tasarıya yönelik eleştirilerin ardından tbmm silah alt komisyonu onlar tehlikesine dikkat çekti,sarcastic
trt,bin aşk öğretmen uzman başöğretmen imkan,non-sarcastic
trt,msb tcg kemalreis gemisinde asker şehit oldu,non-sarcastic
trt,i̇letişim başkanlığı yüzyılda türkiyenin bağımlılıklarla mücadele seferberliği paneli düzenledi,non-sarcastic
zaytung,kar yüzünden yolları kapanan karsa bağlı aydağar beldesi dünya ile tek bağlantısı olan a şubesine sıkı sıkı sarılıyor,sarcastic
zaytung,dağ mahsur kal genç çift cemaat kitap saye hayat dön,sarcastic
trt,cumhurbaşkanı erdoğan ferdi tayfur için taziye mesaj,non-sarcastic
trt,irak ve suriyenin kuzeyinde terörist etkisiz hale getirildi,non-sarcastic
zaytung,yargıda önemli reform tutukluluk kararı çıkması i̇çin olayın trending topicde kalması gereken süre saatten saate i̇niyor,sarcastic
trt,ilde pkkkck operasyonlarında şüpheli yakalandı,non-sarcastic
trt,i̇stanbul valisi gül gösterilerde yaralanan polisleri ziyaret etti,non-sarcastic
zaytung,mevsim normallerinin üzerinde seyreden hava sıcaklıklarının ocaktan i̇tibaren faturalara küresel isınma hizmet bedeli olarak yansıtılacağı açıklandı,sarcastic
trt,merkez banka yıl ilk faiz karar açıkla,non-sarcastic
zaytung,uzman uyar yaş ara genç günlük belli bir miktar komik video şart,sarcastic
trt,şubat deprem ikinci yıl,non-sarcastic
zaytung,bütçesinin arkadaş düğününü daha ancak kaldırabileceğini i̇lan eden burak tarhan i̇flasını i̇stedi,sarcastic
zaytung,pandemi dönem gözde padişah ekran taşı yay üçüncü osman yakın trt,sarcastic
trt,i̇letişim başkanı altun ülkemiz barışı ve güvenliği önceleyen bir diplomasi anlayışıyla hareket ediyor,non-sarcastic
trt,şehit gazi çocuk özel okul hizmet ücret faydalan,non-sarcastic
trt,thy yıl suriye yeniden başla,non-sarcastic
zaytung,bedel asker konu yeni asker dizi bedel öde çekim ziraat banka kartal şube başla,sarcastic
zaytung,ysk başkanı sadi güveni gizli numaradan arayıp massbataa diye fısıldayan kişi gözaltına alındı,sarcastic
trt,ankara insan sağlık tehdit ton ürün sat engelle,non-sarcastic
trt,zafer gül beylikdüzü belediye yolsuz itiraf,non-sarcastic
zaytung,arabasını her yıkadığında i̇stanbula yağmur yağan fatih yunak özel güçlerini anadoluda tarımı canlandırmak i̇çin kullanacak,sarcastic
trt,bakan tunç yeni anayasa millet hediye zor,non-sarcastic
zaytung,müslüm gürses bakanlar kurulu kararı i̇le ebediyete i̇ntikal etti,sarcastic
trt,bakanlık sosyal medya taşınmaz taşıt ilan uyarı paylaş gerek,non-sarcastic
trt,hava kuvvetleri red flag tatbikatına uçakla katıldı,non-sarcastic
trt,putin cumhurbaşkanı erdoğan yeni yıl kutla,non-sarcastic
zaytung,kaşıkçı cinayetini tatlıya bağlamak i̇çin yine abdden milyarlarca dolarlık silah alması gereken suudi arabistanda panik lan ülkede savaş uçağı koyacak yer kalmadı,sarcastic
trt,dışişleri bakanı fidan irak türkmen cephesi başkanını kabul etti,non-sarcastic
trt,belediye hayvan koru yönelik harca ilişkin esas belirle,non-sarcastic
trt,meteoroloji kar sağanak buzla uyarı,non-sarcastic
zaytung,i̇ki gündür okumasına rağmen rıza sarrafın altın ticareti mekanizmasından en ufak bir şey anlamayan vural alcay asla zengin olamayacağından artık tamamen emin,sarcastic
trt,bakan fidan hamas şura meclis başkan derviş katar görüş,non-sarcastic
trt,yeni asgari ücret açıkla,non-sarcastic
zaytung,dün sabah i̇ki ülke arasındaki krizi çözmeleri i̇çin abdye gönderilen ve bu sabah yurda dönen heyetten görüşmelere dair i̇lk açıklama hangi görüşme,sarcastic
trt,bakan uraloğlu halep şam havalimanı teknik ekip gönder,non-sarcastic
trt,uraloğlu vatandaş kış lastik uyarı mutlaka tak,non-sarcastic
zaytung,turizm bakanlığı türkiyenin yabancı turistler i̇çin bile pahalı olduğu eleştirilerine karşı harekete geçti tek ülke parasına suriye afganistan ve pakistan deneyimi sunuyoruz,sarcastic
trt,bakan afad kriz merkez açıkla yap,non-sarcastic
trt,asos bölge etki hal getir terörist sayı yüksel,non-sarcastic
zaytung,bosna hersekten cumhurbaşkanı erdoğanın uçağıyla dönen ahmet hakan ayağının tozuyla dönmek üzerine i̇kinci manifestosunu yayınladı,sarcastic
trt,cumhurbaşkanı erdoğan özgür özel geçmiş telefon,non-sarcastic
zaytung,ülkemizde i̇lk kez konser veren genç şarkıcı i̇stanbuldan ve seyirciden o kadar da fazla etkilenmedi,sarcastic
zaytung,emekli rasim özcanın henüz şikayet maili yollamadığı tek resmi kurum olan türkiye i̇hracatçıları kalkındırma dairesinde gergin bekleyiş sürüyor,sarcastic
trt,bin sözleş öğretmen alım için başvuru son gün,non-sarcastic
trt,bakan fidan suriye istikrar provokasyon seyirci kal,non-sarcastic
trt,bakan tunç basın kuruluş temsilci iftar buluş,non-sarcastic
trt,erdoğan türk millet karar ver ayar ver,non-sarcastic
zaytung,son suriye ekle birlikte türkiye resmi özür bekle ülke sayı ulaş,sarcastic
trt,asır felaket ikinci yıl,non-sarcastic
zaytung,i̇stanbuldan fethiyeye günde giderek tüm ege kıyı şeridini keşfetmek i̇steyenlerin tercihi yine metro turizm oldu,sarcastic
zaytung,bu hengamede hala kapı kapı dolaşıp para bulmaya çalışan mehmet şimşek i̇çin günlük yas i̇lan edildi,sarcastic
trt,cumhurbaşkanı erdoğan sosyal konut seferber başla planla,non-sarcastic
zaytung,zayıf karnesi yüzünden i̇ntihar eden cumali dirican unutulmaya yüz tutmuş bir geleneği canlandırdı,sarcastic
zaytung,çin sanayi bakanlık ucuz zarar sat,sarcastic
zaytung,ekim ayı yıllık enflasyonunu olarak açıklayan tüi̇k sosyal medya yasasına karşı tedbiri elden bırakmadı paylaşımlarımız mizahi amaçlıdır,sarcastic
trt,türkiyei̇talya hükümetlerarası zirvesi sonrası ortak bildiri yayımlandı,non-sarcastic
trt,cumhuriyet tarih büyük uyuşturucu operasyon şüphe tutukla,non-sarcastic
zaytung,portekizde oturma i̇zni ödüllü yeni yarışma programı kaçan kurtulur türkiye yakında tvde,sarcastic
trt,yerli coğrafi bilgi sistemi edevlete entegre edildi,non-sarcastic
zaytung,adalet i̇çin ankaradan i̇stanbula yürüyeceğini açıklayan chpye ak partiden tepki gecikmedi ölünün arkasından yürünmez fatiha okunur bunlar daha bunu bilmiyor,sarcastic
trt,bakan yerlikaya sürücü aşırı hız uyarı,non-sarcastic
trt,bakan fidan abd seta yuvarlak masa toplantı iştirak,non-sarcastic
trt,bakan fidan pkk sistem kendi istek barış başka türlü çık,non-sarcastic
zaytung,ak partiye yakın gazeteciler arasındaki kavganın yayın hakları i̇halesi sonuçlandı kim fetöcü sensin fetöcü yakında tvde,sarcastic
zaytung,türkiye i̇lk defa i̇nternet üzerinden yapılan bir anketi kaybetti,sarcastic
trt,kartalkaya yan otel ekip çalış sür,non-sarcastic
trt,cumhurbaşkanı erdoğan gönül coğrafya tamam mazlum mağdur yan,non-sarcastic
trt,türkiye bae ara afrika konu istişare ikinci tur yarın yap,non-sarcastic
zaytung,kendi seçmen ekonomi yüz sokak çık kafa kır mesaj fransa sarı yelek üzeri gönder parti mesaj yer ulaş kuşku,sarcastic
zaytung,nisan ayı i̇tibariyle başlayan bir i̇lişkide daha lan biz ne bok yedik aşamasına gelindi,sarcastic
zaytung,gündem magazin konuş müsait gün biri candan kardeş yakala murat boz tam düşün,sarcastic
zaytung,ytü rektör akademik yıl yeni gel öğrenci seslen evet çok şapşal görün doğru,sarcastic
zaytung,yıldır yalnızca tv i̇zleyen gencin beyin ölümü gerçekleşti acılı aile cihazın fişini büyükler turnuvası bitince çekecek,sarcastic
trt,bakan bak öğrenci yurt herhangi bir sorun,non-sarcastic
trt,emine erdoğan togemder yönetim kurulu üyeleriyle bir araya geldi,non-sarcastic
zaytung,bilgi üniversitesi porno skandal konu vatandaş sağduyu yaklaşım film gör bir şey söyle doğru,sarcastic
trt,kırmızı bülten ara şüphe gürcistan getir,non-sarcastic
trt,ömer çelik pakistan yap saldırı kına,non-sarcastic
trt,cumhurbaşkanı erdoğanın hizmetleri aşkınan koşan yorulmaz kitabında anlatıldı,non-sarcastic
trt,i̇letişim başkanı altun azerbaycan cumhurbaşkanı yardımcısı hacıyev ile görüştü,non-sarcastic
zaytung,terör destekçisi akademisyen yetişmemesi i̇çin tarihi karar doktora jürisine jandarma özel harekat girecek,sarcastic
trt,bakan kurum yarı biz kampanya kent dönüşüm çağrı bulun,non-sarcastic
trt,cumhurbaşkanlığı hukuk politika kurul infaz sistem çalıştay,non-sarcastic
trt,nüfus politika kurul oluş,non-sarcastic
zaytung,bir müjde de adalet bakanlığından kadın cinayetlerinde zanlının tutuklanması i̇çin gereken tweet şartı e i̇ndiriliyor,sarcastic
trt,siber güvenlik başkan kur,non-sarcastic
trt,cumhurbaşkanı erdoğan bahçe özel yeni yıl kutla,non-sarcastic
trt,ege deprem fırtına türkiye fay tetikle,non-sarcastic
zaytung,soylunun i̇ddiaları milyon kaçak afgan tarafından da doğrulandı biz de türkiyeye aynen böyle uçarak girdik yoksa sınırlar inanılmaz korunuyor,sarcastic
trt,kdkdan güvenlik görevlisinin eğitim verme talebi için tavsiye kararı,non-sarcastic
zaytung,pkklı kadınlar kır düğününe soğuk bakıyor,sarcastic
trt,chp olağanüstü kurultay iptal dava,non-sarcastic
trt,cumhurbaşkanlığı millet kütüphane dünya rol model,non-sarcastic
trt,konya çevre yol ikinci kesim,non-sarcastic
trt,türkiye insani yardım gazze götür gemi yol çık,non-sarcastic
zaytung,dışişleri rusya açıkla kişisel bura ara böyle,sarcastic
trt,cumhurbaşkanı erdoğan i̇bbde yamyamlığın kitabı yazıldı,non-sarcastic
trt,web i̇hbar sistemi devrede,non-sarcastic
zaytung,i̇ş kazalarının önüne bir türlü geçemeyen çalışma bakanlığı ölen i̇şçilere ağır yaptırım uygulamaya hazırlanıyor,sarcastic
trt,mhp genel başkan bahçe hamdolsun iyi süreç,non-sarcastic
zaytung,golden virginia yönetimi tütün sarmanın daha fazla övülmemesi i̇çin türkiyede beyler yeter biz o kadar övmüyoruz,sarcastic
zaytung,ab i̇lerleme raporunda pek de i̇lerleme gösteremeyen türkiyenin bu durumu gençliğine verildi,sarcastic
zaytung,bu kez koronavirüsten özür sayın bakanın cenazeye geleceğini bilmiyordum,sarcastic
zaytung,cumhuriyet gazete baskın hak hükümet rahatla açıkla muhalif sus haber ver bir tane muhalif yayın bırak,sarcastic
zaytung,ak parti gündür aşırı dozda demokrasi ve i̇fade özgürlüğü sözcüklerine maruz kalan üyelerine rehabilitasyon hizmeti sağlayacak,sarcastic
zaytung,türkiye salla bekar erkek liste açıkla,sarcastic
zaytung,özelleştirme kapsamına alınan mezarlıklara bankalardan yoğun i̇lgi,sarcastic
zaytung,taksi ücretlerinin artırılması talebiyle haftadır yolcu almama eylemi yapan i̇stanbul taksiciler odası eylemi kimsenin fark etmemesinden şikayetçi,sarcastic
trt,lütfü savaş chp kurultay iptal için dava,non-sarcastic
zaytung,yaş rağmen çatır çatır snapchat kullan ediz gürel genç sır paylaş her sabah bir kaşık bal,sarcastic
zaytung,ezhelin şarkı sözleri nedeniyle tutuklanmasını doğru bulan geri zekalı akpnin yasak ve sansürlerle türkiyeyi dünya ülkesi yapmasından şikayetçi,sarcastic
trt,irakın kuzeyinde terörist etkisiz,non-sarcastic
trt,asker yer bugün açıkla,non-sarcastic
zaytung,milletvekili olmak i̇çin evden kaçan eg ankara pavyonlarına düştü,sarcastic
